lat,lon,time
18.30219,109.49538,80
18.28828,109.43896,70
18.284992,109.49716,26
18.251415,109.4964,89
18.284824,109.49036,47
18.298939,109.53803,68
18.30398,109.602745,67
18.22386,109.516945,81
18.292597,109.40564,65
18.297913,109.38498,78
18.290628,109.41397,63
18.300085,109.45097,31
18.290546,109.41364,94
18.271677,109.508736,50
18.252277,109.50706,28
18.262583,109.503456,30
18.321394,109.70163,91
18.283178,109.58653,22
18.228771,109.51471,25
18.302174,109.49535,18
18.226181,109.52643,75
18.373606,109.631226,64
18.289059,109.495155,51
18.31371,109.4167,64
18.328724,109.62461,18
18.266993,109.501366,58
18.29525,109.51599,1
18.292007,109.423134,65
18.325857,109.63075,56
18.268751,109.4825,75
18.227055,109.527,60
18.384148,109.733604,32
18.41177,109.78891,30
18.296017,109.53358,18
18.300732,109.52479,23
18.233604,109.515816,46
18.240467,109.638245,73
18.263956,109.4874,33
18.26938,109.49908,15
18.309847,109.42083,62
18.28355,109.591705,44
18.293402,109.71438,10
18.226067,109.52616,45
18.289965,109.4294,56
18.237522,109.63745,79
18.284508,109.46882,9
18.291082,109.43631,44
18.301289,109.44596,4
18.246847,109.510414,13
18.265665,109.49492,26
18.250944,109.62042,63
18.257956,109.516655,36
18.290583,109.40628,58
18.261501,109.49058,87
18.289244,109.49563,93
18.277687,109.50951,1
18.238968,109.50893,78
18.29906,109.52753,13
18.282202,109.58837,23
18.30637,109.15041,51
18.330507,109.649765,100
18.302483,109.49411,79
18.288643,109.58662,98
18.237188,109.50855,19
18.288818,109.436325,74
18.26948,109.49908,8
18.30813,109.43075,15
18.284924,109.490585,85
18.309155,109.42239,32
18.268719,109.49919,17
18.27097,109.49727,34
18.249546,109.62413,81
18.291498,109.43598,98
18.300783,109.50225,20
18.239798,109.50319,100
18.309532,109.40804,71
18.297457,109.48933,40
18.290277,109.41782,81
18.250547,109.51021,11
18.231335,109.51807,68
18.255964,109.517685,56
18.263018,109.50286,22
18.316917,109.41798,32
18.343977,109.16123,66
18.265026,109.51186,77
18.32021,109.70112,72
18.23572,109.64667,10
18.281994,109.49075,20
18.289354,109.484535,45
18.305283,109.70225,82
18.231077,109.62177,91
18.27964,109.49258,22
18.309605,109.40831,38
18.283348,109.587456,57
18.263556,109.493195,62
18.282795,109.58219,53
18.305754,109.527115,95
18.231083,109.5179,54
18.271786,109.48644,5
18.264482,109.49619,24
18.292526,109.52914,82
18.281534,109.51469,91
18.293512,109.49535,31
18.293287,109.419815,88
18.253641,109.50004,17
18.27258,109.503525,81
18.280125,109.4863,74
18.289433,109.431435,68
18.300293,109.450195,12
18.263546,109.49156,59
18.289062,109.55158,2
18.283535,109.5695,52
18.258068,109.5084,30
18.327934,109.55657,88
18.2588,109.50135,20
18.242504,109.50187,4
18.225267,109.51848,69
18.297232,109.38186,85
18.330786,109.64662,84
18.329002,109.62507,12
18.27456,109.48912,11
18.287926,109.5878,86
18.256207,109.499664,79
18.242174,109.48891,31
18.262144,109.49105,94
18.32513,109.466385,17
18.28847,109.48661,1
18.252728,109.6179,26
18.299034,109.45274,86
18.25762,109.516594,74
18.28257,109.49524,14
18.228409,109.528854,67
18.251524,109.500595,37
18.296875,109.44949,81
18.300875,109.51091,59
18.293848,109.539185,12
18.264668,109.486755,55
18.293327,109.42656,60
18.269512,109.49831,62
18.302101,109.438065,80
18.224977,109.51421,91
18.255983,109.49971,6
18.29731,109.4886,42
18.280159,109.49313,8
18.30927,109.40812,55
18.260763,109.506004,1
18.279568,109.57358,34
18.300434,109.449875,42
18.227474,109.62186,60
18.255793,109.49935,27
18.221228,109.50384,81
18.228971,109.50256,90
18.267601,109.49768,76
18.278578,109.49169,54
18.268064,109.5679,80
18.285028,109.52971,30
18.286268,109.49485,76
18.288654,109.52204,15
18.234695,109.65503,36
18.285866,109.4991,83
18.290154,109.49515,31
18.35127,109.73463,7
18.23799,109.508865,72
18.26502,109.61268,23
18.22828,109.62303,58
18.290504,109.492165,54
18.302494,109.49413,70
18.267242,109.49081,31
18.277458,109.50925,26
18.28957,109.492676,73
18.28503,109.49046,22
18.29081,109.503426,13
18.2541,109.50794,65
18.319187,109.70088,96
18.290487,109.49541,68
18.292822,109.529755,36
18.269938,109.48692,80
18.235544,109.51008,42
18.255096,109.51551,59
18.291216,109.43916,43
18.244133,109.51374,68
18.225973,109.50522,70
18.261246,109.51672,32
18.280767,109.485855,57
18.30298,109.600716,59
18.285973,109.448746,35
18.265589,109.506775,68
18.25266,109.500496,57
18.25365,109.50517,44
18.24216,109.51377,78
18.250473,109.49773,59
18.29028,109.52501,70
18.291027,109.50405,90
18.297897,109.521225,5
18.27094,109.479774,89
18.330795,109.6508,34
18.29319,109.43157,86
18.232904,109.63902,37
18.268465,109.56818,88
18.289421,109.485115,28
18.355907,109.63343,4
18.250132,109.50087,85
18.28243,109.581436,52
18.287645,109.44207,22
18.279823,109.49222,96
18.245514,109.51176,22
18.240156,109.48839,61
18.262022,109.49883,8
18.274956,109.51109,60
18.324085,109.17283,69
18.289253,109.48412,4
18.211697,109.57966,77
18.276325,109.49374,24
18.284117,109.49625,74
18.313923,109.699066,26
18.2937,109.35188,88
18.30134,109.500626,1
18.22485,109.52486,89
18.23829,109.54801,59
18.30587,109.1505,7
18.289568,109.3742,13
18.271296,109.56939,39
18.26685,109.499596,68
18.28668,109.446304,79
18.2893,109.482895,39
18.286716,109.5649,54
18.323986,109.48608,33
18.2636,109.50328,43
18.261414,109.51672,75
18.224813,109.51642,86
18.306366,109.43663,92
18.246595,109.51277,100
18.321117,109.562485,100
18.24326,109.55543,71
18.327911,109.555046,19
18.228218,109.62659,43
18.242863,109.620384,40
18.289347,109.484985,75
18.33507,109.732254,93
18.296423,109.51752,44
18.320457,109.6922,30
18.29223,109.4995,40
18.285732,109.48051,91
18.257603,109.516464,2
18.210032,109.48798,85
19.999533,110.31585,29
18.257086,109.506714,93
18.263914,109.4934,1
18.281324,109.502205,53
18.262026,109.49236,14
18.260098,109.50836,54
18.273397,109.488075,64
18.30029,109.45033,31
18.254908,109.516846,26
18.285854,109.497475,49
18.273094,109.488075,43
18.286818,109.50007,62
18.224173,109.516525,25
18.22005,109.61307,94
18.287632,109.49129,99
18.300243,109.404785,89
18.261946,109.49832,68
18.334593,109.73152,74
18.304367,109.49537,3
18.252502,109.51711,14
18.225512,109.50657,47
18.267143,109.50099,92
18.248783,109.5033,2
18.242472,109.55619,73
18.320803,109.5556,12
18.309744,109.40817,29
18.283503,109.45488,87
18.287348,109.499954,28
18.297298,109.48961,87
18.269156,109.49908,59
18.271433,109.47923,49
18.321293,109.56213,66
18.24824,109.50483,73
18.265802,109.49487,95
18.309732,109.408295,62
18.29119,109.37971,82
18.23537,109.51028,65
18.275034,109.50594,9
18.29205,109.495544,96
18.258749,109.49373,83
18.298756,109.43853,63
18.272942,109.509995,82
18.278654,109.510735,67
18.236996,109.639465,52
18.28955,109.37608,67
18.291256,109.710846,62
18.298891,109.537895,5
18.28436,109.51834,48
18.27464,109.52576,42
18.285393,109.52581,36
18.230463,109.62841,89
18.310373,109.69809,89
18.370832,109.74518,35
18.226053,109.526276,46
18.307014,109.43604,68
18.308052,109.43075,81
18.237892,109.50323,6
18.320038,109.3991,71
18.281712,109.52572,39
18.269918,109.50056,17
18.227087,109.51182,1
18.266466,109.494225,66
18.279892,109.60624,57
18.256207,109.50686,67
18.275805,109.51027,33
18.290686,109.71125,50
18.268501,109.50005,64
18.272024,109.61035,55
18.288877,109.52218,6
18.290224,109.48447,82
18.387318,109.73222,21
18.290586,109.711296,50
18.293104,109.41068,32
18.254969,109.51678,52
18.255194,109.5165,52
18.267986,109.50036,95
18.287863,109.52157,82
18.255001,109.49695,32
18.252165,109.50881,40
18.226776,109.51815,56
18.276787,109.50941,65
18.23528,109.51032,89
18.297325,109.48901,71
18.310406,109.52158,57
18.308662,109.54657,92
18.267712,109.49791,76
18.269001,109.482216,22
18.330492,109.714905,100
18.267242,109.4981,22
18.290607,109.52555,58
18.29744,109.48914,79
18.283003,109.58213,84
18.28532,109.49002,46
18.234304,109.65409,61
18.295507,109.51572,24
18.264578,109.49451,80
18.293076,109.60393,73
18.267134,109.490746,84
18.261995,109.498184,46
18.272919,109.48769,89
18.402407,109.66044,78
18.294973,109.46731,55
18.265905,109.506615,98
18.294619,109.52925,13
18.270937,109.501175,95
18.254705,109.512375,77
18.26505,109.490074,93
18.310284,109.27131,81
18.253767,109.50028,83
18.299866,109.48307,93
18.225567,109.520515,59
18.226473,109.51052,66
18.301027,109.448456,53
18.29148,109.71537,70
18.244263,109.50832,85
18.259954,109.612656,70
18.270292,109.500114,85
18.23071,109.62696,38
18.289064,109.44556,10
18.246891,109.50885,35
18.302237,109.4939,43
18.309696,109.40788,95
18.274445,109.48926,99
18.310263,109.41392,76
18.255644,109.516815,69
18.263685,109.48759,94
18.282076,109.57504,42
18.244925,109.55885,73
18.268377,109.500084,7
18.24286,109.55852,81
18.273308,109.488,6
18.26695,109.49026,28
18.23755,109.51635,96
18.256784,109.49627,30
18.243614,109.54058,88
18.229769,109.625046,14
18.348158,109.73608,92
18.297432,109.48832,99
18.231407,109.63204,98
18.253176,109.50039,83
18.252726,109.499054,52
18.301603,109.44424,69
18.327946,109.55435,35
18.249937,109.500854,45
18.25572,109.49669,27
18.261421,109.49057,59
18.292404,109.43626,40
18.234236,109.508224,6
18.291866,109.42703,69
18.28733,109.45322,41
18.22951,109.62521,63
18.235413,109.51662,20
18.293447,109.53155,12
18.283396,109.587685,69
18.272207,109.51362,37
18.243183,109.54056,54
18.248135,109.49876,27
18.2988,109.52322,29
18.280266,109.579155,6
18.284208,109.45396,58
18.285973,109.498024,90
18.288603,109.437096,44
18.29551,109.52941,57
18.278812,109.51112,61
18.270355,109.51479,53
18.253553,109.50032,63
18.253946,109.50023,13
18.294664,109.51278,89
18.247637,109.51239,35
18.287159,109.49946,93
18.28374,109.57516,98
18.263956,109.509865,100
18.287748,109.49112,12
18.288956,109.48771,15
18.262247,109.491005,52
18.269848,109.49973,93
18.289282,109.4958,66
18.285389,109.48992,39
18.237183,109.50639,40
18.271654,109.50912,8
18.257439,109.51688,2
18.23989,109.51286,16
18.25329,109.503586,74
18.289288,109.48048,2
18.329031,109.63992,45
18.252726,109.50002,63
18.23166,109.620224,32
18.281868,109.57597,33
18.265865,109.49597,38
18.288313,109.52143,92
18.317797,109.52653,88
18.276402,109.509834,62
18.260614,109.49087,31
18.299377,109.53425,87
18.236786,109.628,37
18.263273,109.48869,46
18.282879,109.58203,51
18.273582,109.494576,100
18.22557,109.52084,68
18.247757,109.497375,58
18.338455,109.73095,33
18.251354,109.498055,20
18.287401,109.49935,97
18.297674,109.521,14
18.236715,109.54334,81
18.275604,109.47312,54
18.283394,109.49658,37
18.258007,109.61425,87
18.277351,109.508644,65
18.22643,109.52665,96
18.277494,109.50943,59
18.28914,109.48676,48
18.263247,109.503,98
18.286243,109.500565,81
18.21546,109.49344,64
18.23112,109.51521,22
18.285091,109.45179,88
18.321127,109.339516,43
18.299047,109.538185,68
18.297266,109.46338,31
18.278763,109.510796,43
18.310354,109.41544,47
18.441032,109.85625,5
18.301094,109.50188,2
18.266197,109.49123,15
18.287066,109.53065,86
18.404669,109.70966,6
18.244497,109.50212,31
18.294456,109.50007,16
18.588018,110.17272,39
18.26849,109.48882,86
18.30816,109.42713,93
18.283545,109.58629,92
18.229134,109.50357,37
18.282896,109.58209,100
18.29064,109.71125,64
18.231176,109.63129,17
18.271002,109.48935,25
18.265087,109.4956,46
18.280985,109.508766,50
18.297462,109.480484,49
18.238344,109.65011,17
18.27096,109.485886,4
18.29729,109.52798,65
18.28809,109.49889,26
18.263477,109.50266,57
18.297112,109.48974,70
18.248741,109.497055,75
18.275124,109.52755,69
18.289925,109.37912,30
18.27918,109.50964,11
18.272354,109.509224,33
18.263319,109.49342,20
18.376642,109.74855,75
18.224964,109.5164,38
18.267069,109.48988,89
18.309418,109.40803,64
18.263742,109.49332,96
18.321377,109.51506,87
18.225225,109.520645,6
18.25525,109.4966,72
18.308393,109.42522,80
18.327934,109.55657,63
18.297556,109.45729,23
18.290648,109.4026,69
18.291956,109.71076,90
18.223513,109.52026,79
18.297415,109.488884,31
18.225142,109.51308,95
18.297422,109.489265,84
18.26283,109.4977,91
18.277182,109.60701,51
18.278666,109.49168,33
18.306147,109.52613,29
18.313793,109.28357,17
18.277557,109.50927,95
18.289682,109.484505,84
18.335117,109.73085,78
18.316545,109.44223,42
18.276384,109.529854,3
18.33136,109.70324,5
18.316738,109.70015,75
18.263035,109.49235,93
18.28236,109.596375,90
18.287502,109.49937,98
18.29671,109.41924,23
18.22511,109.51308,31
18.310125,109.41278,35
18.303387,109.49242,83
18.279278,109.49271,14
18.289597,109.4771,53
18.289948,109.47521,3
18.25014,109.51202,66
18.283524,109.585815,64
18.275032,109.50667,47
18.225956,109.51964,31
18.263613,109.491356,79
18.250137,109.62038,88
18.224106,109.51166,92
18.29642,109.46533,75
18.294102,109.363464,6
18.273987,109.52592,52
18.285658,109.48661,23
18.28909,109.484795,3
18.265461,109.50202,47
18.293318,109.421104,3
18.300459,109.527145,20
18.242905,109.51045,84
18.298136,109.41698,51
18.2879,109.5882,11
18.293657,109.51044,63
18.369879,109.74309,61
18.281458,109.52631,100
18.309626,109.40797,56
18.25352,109.50373,44
18.274855,109.51124,18
18.29745,109.4888,16
18.289026,109.49463,23
18.3325,109.687004,80
18.305996,109.20548,69
18.232956,109.63892,96
18.279139,109.49204,100
18.21195,109.48348,55
18.289167,109.495,78
18.252022,109.50428,38
18.330246,109.68752,35
18.27214,109.48812,85
18.271763,109.496666,42
18.300596,109.44163,82
18.27098,109.48933,95
18.250528,109.50442,41
18.30043,109.59959,45
18.324232,109.49102,65
18.255362,109.49987,84
18.236937,109.508545,2
18.270653,109.48973,39
18.300722,109.53321,38
18.223951,109.505585,47
18.255098,109.49532,5
18.311909,109.40564,85
18.270937,109.49699,9
18.283987,109.49617,98
18.23384,109.641365,11
18.303303,109.44412,70
18.285902,109.58539,17
18.293985,109.36346,1
18.240128,109.5091,56
18.247114,109.507706,14
18.22783,109.6223,80
18.301975,109.43797,27
18.297703,109.49544,96
18.267303,109.49799,79
18.297411,109.489624,77
18.274593,109.51141,21
18.232723,109.49996,53
18.268656,109.49179,59
18.27056,109.509865,22
18.301014,109.43033,46
18.271914,109.47863,82
18.290503,109.39664,73
18.2821,109.58669,58
18.295296,109.515945,40
18.26886,109.4998,50
18.267685,109.49126,17
18.329071,109.68506,27
18.237501,109.50307,36
18.25475,109.513145,67
18.282581,109.47307,86
18.269135,109.51391,27
18.244131,109.52064,68
18.261957,109.49004,34
18.273144,109.486176,25
18.235563,109.51658,6
18.267603,109.49776,23
18.234602,109.65242,96
18.297333,109.489426,6
18.308672,109.54652,82
18.24429,109.55727,72
18.236172,109.51651,9
18.228247,109.62663,12
18.235825,109.53915,63
18.24998,109.497826,99
18.261986,109.50454,76
18.231031,109.63138,33
18.267885,109.506,54
18.267986,109.49165,81
18.244015,109.52078,75
18.223799,109.51645,60
18.234177,109.51565,54
18.29309,109.42875,18
18.317575,109.42681,13
18.295546,109.48338,39
18.30107,109.51042,28
18.254074,109.50678,46
18.254951,109.51263,12
18.301006,109.43156,49
18.272058,109.523125,67
18.291866,109.42708,100
18.287132,109.49989,34
18.311197,109.52672,40
18.260977,109.497314,6
18.228754,109.514946,94
18.22421,109.51654,53
18.243208,109.51412,39
18.237064,109.542534,93
18.254322,109.50008,95
18.302717,109.483345,15
18.256062,109.49999,3
18.292078,109.41842,71
18.278112,109.5103,59
18.268642,109.49163,42
18.2539,109.50625,14
18.279089,109.50686,30
18.250364,109.50695,35
18.253553,109.50042,49
18.264433,109.490654,75
18.280748,109.57394,1
18.273022,109.510056,6
18.30024,109.438385,88
18.257662,109.51649,93
18.225338,109.52208,49
18.275045,109.52525,45
18.30227,109.60167,82
18.263851,109.48757,49
18.269764,109.515205,13
18.28972,109.48453,86
18.290216,109.48442,10
18.233234,109.49599,32
18.282194,109.46127,34
18.233444,109.64581,64
18.331553,109.72932,28
18.22527,109.50613,1
18.31942,109.26646,73
18.371136,109.71301,94
18.2422,109.51309,90
18.2962,109.48802,21
18.292894,109.49533,6
18.227997,109.626595,96
18.266966,109.49825,44
18.28855,109.43751,37
18.315256,109.48029,65
18.283566,109.50261,76
18.268433,109.49203,44
18.312103,109.69875,30
18.232944,109.63901,7
18.243952,109.514,78
18.270224,109.609406,91
18.247938,109.498344,96
18.254364,109.51044,54
18.32112,109.55686,64
18.298428,109.52779,43
18.281876,109.553734,76
18.259119,109.49584,68
18.286818,109.50007,69
18.285906,109.46931,19
18.27513,109.4898,76
18.24303,109.55527,80
18.29745,109.487976,42
18.297253,109.41935,19
18.289698,109.52423,85
18.282394,109.57334,57
18.24485,109.51358,97
18.28972,109.48453,73
18.234589,109.514984,58
18.287968,109.587875,85
18.265224,109.491196,45
18.290924,109.48433,32
18.286276,109.5204,76
18.286276,109.575356,58
18.241726,109.63619,50
18.32038,109.56572,60
18.228409,109.51508,87
18.28008,109.49303,92
18.268373,109.51592,40
18.277756,109.50953,6
18.269382,109.49097,38
18.297022,109.43813,7
18.285118,109.48988,4
18.253784,109.50623,79
18.255009,109.512695,3
18.255102,109.495255,100
18.247623,109.49719,15
18.282162,109.58051,8
18.288986,109.52238,65
18.29105,109.50425,53
18.23648,109.50769,97
18.287975,109.443054,67
18.292976,109.54254,54
18.250542,109.49664,42
18.284311,109.47166,30
18.292095,109.426865,86
18.259201,109.494255,17
18.25405,109.523766,77
18.242004,109.51344,49
18.294027,109.53764,93
18.252611,109.50082,80
18.289684,109.475746,23
18.289297,109.43195,52
18.290361,109.49556,29
18.272394,109.524254,100
18.257122,109.56338,1
18.254103,109.504036,85
18.279999,109.492256,65
18.25741,109.51648,5
18.293936,109.36339,63
18.225204,109.52479,15
18.29177,109.42828,94
18.261843,109.51266,29
18.241125,109.50554,86
18.618006,108.76185,85
18.263124,109.48882,1
18.277973,109.50983,90
18.207306,109.48118,42
18.317863,109.52653,100
18.282745,109.459145,28
18.264631,109.48676,1
18.370535,109.744,25
18.274744,109.51133,92
18.304024,109.52713,38
18.298723,109.45328,55
18.28972,109.48453,51
18.291443,109.50474,30
18.24704,109.50776,79
18.274607,109.50593,39
18.237856,109.516266,10
18.293058,109.53024,5
18.265392,109.49382,65
18.232983,109.63898,37
18.289236,109.48359,74
18.29485,109.5132,29
18.226927,109.511314,91
18.346264,109.73409,94
18.268766,109.483795,13
18.275934,109.510155,75
18.268934,109.49904,61
18.265486,109.48909,48
18.244942,109.502106,60
18.2252,109.523705,66
18.251839,109.618515,33
18.26966,109.51521,3
18.283442,109.58402,8
18.297411,109.48831,76
18.270588,109.480255,26
18.22561,109.519936,100
18.242817,109.623,68
18.2418,109.500534,43
18.29008,109.38796,43
18.309502,109.420456,9
18.28941,109.48481,94
18.292654,109.52962,6
18.301773,109.43816,20
18.289019,109.44319,12
18.253937,109.50692,21
18.25404,109.50029,28
18.305616,109.2055,64
18.266506,109.51228,38
18.286245,109.57526,98
18.241629,109.636314,70
18.265419,109.48605,74
18.325768,109.46093,2
18.245907,109.50439,48
18.235481,109.51668,79
18.295258,109.516014,87
18.302639,109.4408,92
18.284634,109.45314,30
18.23563,109.51646,37
18.301292,109.502174,79
18.24257,109.540726,23
18.267351,109.49796,77
18.290312,109.536766,64
18.296946,109.596985,72
18.346315,109.734184,90
18.271719,109.51377,72
18.27909,109.492744,14
18.236721,109.54238,71
18.32959,109.68865,51
18.28933,109.444695,92
18.283436,109.58424,19
18.293646,109.7104,78
18.267809,109.48352,38
18.288324,109.438416,18
18.266045,109.50155,51
18.266258,109.49307,57
18.253883,109.50413,61
18.25391,109.51687,47
18.381233,109.63151,38
18.291569,109.43761,17
18.256115,109.49972,30
18.269909,109.500626,96
18.222824,109.50959,88
18.33051,109.64506,66
18.317041,109.44113,33
18.283699,109.58787,70
18.295218,109.51389,91
18.22384,109.51624,7
18.295921,109.70125,74
18.278131,109.51002,59
18.281136,109.47571,33
18.294016,109.53761,81
18.24794,109.620895,22
18.210567,109.486496,14
18.322556,109.67641,47
18.227024,109.51176,24
18.28202,109.58009,81
18.277214,109.509224,67
18.264872,109.49484,70
18.228315,109.51515,98
18.293453,109.422134,20
18.331472,109.7294,83
18.308474,109.431915,4
18.311811,109.61208,74
18.313662,109.373535,69
18.272526,109.48532,84
18.311535,109.44262,75
18.280235,109.52285,65
18.288624,109.43663,93
18.290573,109.416145,32
18.290442,109.423134,87
18.241686,109.510315,77
18.28575,109.56477,5
18.279398,109.49254,94
18.29742,109.48788,68
18.259075,109.501236,32
18.297625,109.47864,91
18.296276,109.48819,92
18.228258,109.5154,54
18.284725,109.47303,3
18.301687,109.60221,41
18.283285,109.58744,30
18.228271,109.623024,10
18.23009,109.51518,41
18.22914,109.50364,94
18.286198,109.56428,52
18.225035,109.514305,82
18.452646,109.66566,13
18.297323,109.48939,57
18.288551,109.48632,49
18.212723,109.497406,78
18.307869,109.43441,22
18.255102,109.495255,62
18.236097,109.64012,7
18.289589,109.492615,71
18.257595,109.516464,57
18.282888,109.58279,42
18.225193,109.5185,37
18.300705,109.533585,21
18.268232,109.51307,68
18.228952,109.50298,37
18.281328,109.49431,87
18.274231,109.47524,54
18.28905,109.49632,95
18.25793,109.49943,52
18.401638,109.66093,78
18.232653,109.63836,1
18.24835,109.49893,40
18.282078,109.460075,11
18.237625,109.50556,99
18.23291,109.63898,60
18.265688,109.495544,96
18.268444,109.498856,99
18.307447,109.43541,58
18.277805,109.50833,65
18.288418,109.52167,57
18.252304,109.53138,61
18.410393,109.72513,58
18.262892,109.48889,88
18.364677,109.63511,74
18.35384,109.73631,14
18.280512,109.52473,2
18.236952,109.628746,2
18.284342,109.47325,15
18.232576,109.63453,36
18.277714,109.50845,36
18.297401,109.48842,94
18.247152,109.512535,34
18.245195,109.5135,97
18.247896,109.504745,21
18.230682,109.62704,75
18.293474,109.420006,73
18.267344,109.49809,28
18.246777,109.51257,14
18.301592,109.52227,33
18.23611,109.53896,16
18.263819,109.60933,78
18.286062,109.48637,69
18.26963,109.515366,65
18.251642,109.531,30
18.309614,109.40556,64
18.27177,109.51371,18
18.260305,109.49636,82
18.272976,109.48788,57
18.287292,109.48559,25
18.300995,109.50264,46
18.27719,109.61927,19
18.224922,109.516495,24
18.252205,109.51238,6
18.276722,109.488914,100
18.284132,109.58344,68
18.27262,109.50952,88
18.280127,109.52221,40
18.297436,109.48903,87
18.247765,109.49733,34
18.324286,109.4814,9
18.28703,109.49985,95
18.26324,109.50314,14
18.222914,109.51663,54
18.261492,109.49865,53
18.302511,109.49425,64
18.254791,109.50008,67
18.25767,109.51639,100
18.252762,109.500656,10
18.261625,109.49064,57
18.319057,109.20506,79
18.292297,109.43631,42
18.273748,109.51318,41
18.253588,109.51697,38
18.30272,109.601036,45
18.370977,109.74511,65
18.275837,109.51022,98
18.25352,109.50434,71
18.274336,109.48922,96
18.262104,109.48959,72
18.285395,109.45111,28
18.308336,109.69854,51
18.261515,109.49791,1
18.277702,109.50949,83
18.299417,109.52662,76
18.242086,109.620316,88
18.24365,109.51409,60
18.391516,109.64672,21
18.28531,109.51974,2
18.262386,109.50363,83
18.285284,109.49008,60
18.369894,109.71219,97
18.297337,109.41846,43
18.272661,109.51868,61
18.286684,109.48061,75
18.279419,109.51181,78
18.244696,109.55843,44
18.255753,109.49987,36
18.28377,109.58639,73
18.301289,109.48325,96
18.28228,109.51521,93
18.279112,109.50772,48
18.297752,109.5214,52
18.248346,109.49712,51
18.27887,109.52415,96
18.281307,109.51049,73
18.309244,109.40796,35
18.270004,109.49049,33
18.293282,109.49955,41
18.301985,109.495636,57
18.24024,109.50564,88
18.227148,109.516846,49
18.270414,109.498024,54
18.30009,109.52856,92
18.28332,109.45533,17
18.292187,109.43653,67
18.318115,109.526505,60
18.282629,109.4905,37
18.288088,109.44016,35
18.290594,109.40768,42
18.286842,109.44614,95
18.22475,109.5164,6
18.267334,109.51484,31
18.29655,109.52834,100
18.263285,109.502625,70
18.287067,109.44514,78
18.2382,109.64966,24
18.289366,109.47976,29
18.280767,109.579666,22
18.309235,109.4222,25
18.287066,109.55643,16
18.309702,109.421104,58
18.29782,109.480156,67
18.270742,109.4896,78
18.262236,109.566,24
18.28205,109.57454,18
18.282526,109.58139,100
18.319248,109.23502,13
18.281977,109.491035,31
18.268461,109.49888,79
18.24069,109.50558,9
18.289915,109.42929,88
18.25526,109.49661,78
18.257772,109.51149,51
18.291763,109.42815,54
18.26746,109.49838,78
18.321964,109.70174,66
18.263548,109.502075,52
18.250578,109.50437,72
18.290012,109.42864,19
18.250702,109.51714,58
18.292923,109.43591,75
18.301767,109.43811,59
18.263056,109.50303,90
18.2836,109.58646,33
18.305166,109.43748,23
18.235497,109.510056,84
18.297167,109.52039,19
18.214304,109.49207,41
18.276144,109.510056,20
18.275358,109.50499,5
18.288282,109.4394,8
18.284164,109.47138,68
18.31651,109.69291,2
18.288326,109.43794,14
18.23343,109.645164,84
18.310173,109.4134,11
18.297453,109.48863,66
18.280064,109.50869,37
18.30073,109.53423,81
18.293083,109.412,81
18.270496,109.49777,26
18.299799,109.45153,87
18.291716,109.42999,87
18.256165,109.5167,39
18.301386,109.43818,39
18.296799,109.533676,84
18.266993,109.50115,39
18.29238,109.49947,59
18.289845,109.50246,14
18.301922,109.49118,39
18.282393,109.57504,59
18.296192,109.48555,63
18.23322,109.63672,41
18.232004,109.53236,74
18.305958,109.20565,37
18.28287,109.70978,11
18.289885,109.43021,92
18.302229,109.4938,60
18.28832,109.48653,1
18.26686,109.49702,46
18.26114,109.516716,21
18.288258,109.49841,93
18.261967,109.49815,33
18.284988,109.49001,50
18.277737,109.7186,40
18.283176,109.58653,47
18.297346,109.4881,7
18.281643,109.577866,55
18.301155,109.43826,74
18.271334,109.56937,37
18.291786,109.42698,82
18.300524,109.44994,62
18.286217,109.44818,4
18.294243,109.35096,13
18.282063,109.57462,14
18.263235,109.48819,17
18.301315,109.60248,98
18.297457,109.48933,1
18.250803,109.51008,85
18.31371,109.4167,44
18.288807,109.43594,83
18.295696,109.37329,78
18.283901,109.58797,28
18.277246,109.48904,71
18.277212,109.574066,100
18.26594,109.48952,40
18.319403,109.23181,40
18.311533,109.698364,62
18.290602,109.5253,77
18.260468,109.49099,63
18.267658,109.483635,69
18.249197,109.56108,29
18.296173,109.48588,93
18.276281,109.5098,41
18.282604,109.60544,19
18.297277,109.48769,70
18.269901,109.490234,63
18.309654,109.40773,7
18.254288,109.50002,35
18.298326,109.438385,15
18.269197,109.49908,8
18.246338,109.50504,34
18.282576,109.57423,15
18.308685,109.51154,46
18.253637,109.516975,68
18.300732,109.52479,50
18.425318,109.82052,7
18.229801,109.501915,73
18.302189,109.43805,65
18.302084,109.43795,48
18.271877,109.51691,26
18.278566,109.50744,68
18.276064,109.47345,93
18.283875,109.50232,43
18.257545,109.51641,25
18.237713,109.505585,53
18.270054,109.48488,96
18.302092,109.46135,5
18.218332,109.50858,33
18.278875,109.46763,56
18.271076,109.489204,39
18.24067,109.50544,63
18.25435,109.50013,96
18.31018,109.41992,83
18.252577,109.49966,48
18.262934,109.503006,27
18.289822,109.4845,11
18.370909,109.74504,11
18.277864,109.4933,11
18.268488,109.50008,13
18.237751,109.50156,49
18.311722,109.61146,82
18.277868,109.50814,75
18.269146,109.49884,49
18.234585,109.65284,65
18.26738,109.490326,97
18.263521,109.502785,11
18.423853,109.84586,89
18.296192,109.49133,82
18.399323,109.65662,94
18.237188,109.50855,65
18.26562,109.50193,68
18.257427,109.49328,98
18.30813,109.43075,55
18.288515,109.49293,75
18.264606,109.48813,81
18.26161,109.49056,85
18.328922,109.63937,12
18.289307,109.49589,14
