lat,lon
18.30214,109.49545
18.230974,109.63179
18.263178,109.48822
18.25965,109.51675
18.265274,109.49543
18.268682,109.482574
18.292582,109.52927
18.300713,109.534225
18.277699,109.50951
18.283543,109.59005
18.241983,109.502625
18.264914,109.4949
18.248224,109.499466
18.289059,109.495155
18.289148,109.49412
18.289968,109.4294
18.276043,109.51012
18.282026,109.46064
18.263056,109.50303
18.247778,109.49733
18.322613,109.35495
18.297405,109.4892
18.230652,109.51382
18.292494,109.529366
18.254427,109.51688
18.226007,109.50542
18.292686,109.47047
18.270397,109.49776
18.256018,109.50023
18.257502,109.51688
18.253553,109.51693
18.269146,109.49884
18.26564,109.50191
18.290545,109.41364
18.270327,109.49634
18.271116,109.48924
18.271378,109.48899
18.271206,109.48914
18.277523,109.575035
18.29782,109.480156
18.269512,109.49831
18.223482,109.51571
18.296799,109.533676
18.30192,109.491165
18.239801,109.5032
18.292782,109.49408
18.284824,109.49036
18.28812,109.439804
18.223276,109.51049
18.326836,109.63274
18.28933,109.48198
18.263262,109.50262
18.293238,109.41809
18.254892,109.49676
18.298775,109.45303
18.30313,109.602
18.300112,109.45052
18.26431,109.48766
18.28832,109.48653
18.283184,109.586525
18.296183,109.48452
18.289257,109.484085
18.305017,109.70299
18.288097,109.55356
18.225235,109.51821
18.315567,109.44152
18.284906,109.525894
18.225262,109.51857
18.31371,109.4167
18.250803,109.51008
18.411808,109.78795
18.237026,109.54277
18.27683,109.48946
18.382727,109.73417
18.246334,109.50504
18.299265,109.4384
18.307295,109.69751
18.290028,109.48453
18.289293,109.48075
18.283901,109.58797
18.300741,109.52479
18.23797,109.50145
18.225613,109.52572
18.269478,109.498955
18.239822,109.487724
18.291069,109.484764
18.22828,109.62303
18.282253,109.58849
18.269768,109.49062
18.320581,109.70141
18.249645,109.620476
18.272148,109.50827
18.271084,109.4892
18.26738,109.490326
18.276064,109.47345
18.308134,109.430984
18.263521,109.502785
18.277803,109.50833
18.292519,109.43667
18.370918,109.74504
18.289722,109.49256
18.28456,109.49031
18.290573,109.406265
18.21836,109.50854
18.28716,109.499466
18.280222,109.493195
18.229706,109.51846
18.289234,109.49646
18.301453,109.44495
18.233124,109.49742
18.268024,109.49183
18.300333,109.45015
18.330797,109.64792
18.265665,109.49492
18.317028,109.41951
18.261408,109.50502
18.302443,109.4941
18.289362,109.48497
18.288252,109.492935
18.3193,109.70089
18.237188,109.50855
18.284172,109.47138
18.305954,109.20566
18.282368,109.58129
18.278576,109.60663
18.296406,109.479675
18.327934,109.55657
18.289358,109.479195
18.264214,109.48725
18.304605,109.527145
18.345678,109.15968
18.231598,109.518456
18.26608,109.485146
18.325083,109.468895
18.246754,109.50874
18.28281,109.58224
18.259087,109.50824
18.259481,109.50653
18.294012,109.49535
18.279848,109.492744
18.283092,109.57126
18.273031,109.48574
18.230484,109.51511
18.221378,109.510254
18.22821,109.62697
18.264763,109.49041
18.281572,109.51462
18.299612,109.45184
18.231386,109.62089
18.237684,109.547295
18.291443,109.710846
18.29973,109.693985
18.26445,109.50675
18.32796,109.62486
18.262144,109.49105
18.242147,109.48888
18.287926,109.5878
18.269197,109.49908
18.264204,109.492714
18.28257,109.49524
18.27374,109.50721
18.291538,109.436104
18.289604,109.37545
18.252121,109.50044
18.264088,109.496544
18.279716,109.57366
18.297308,109.48893
18.297447,109.488335
18.28133,109.51049
18.2539,109.61709
18.260292,109.51678
18.327911,109.555046
18.295507,109.51572
18.300434,109.449875
18.285395,109.49729
18.244913,109.49973
18.227776,109.528114
18.320457,109.6922
18.255238,109.49982
18.289421,109.43145
18.255514,109.49984
18.257893,109.516594
18.234695,109.65503
18.292511,109.5291
18.263548,109.502075
18.264542,109.49369
18.264084,109.613464
18.24685,109.5104
18.247593,109.49712
18.254433,109.50449
18.309273,109.40812
18.254156,109.5083
18.297571,109.43831
18.286434,109.49469
18.285048,109.49051
18.33012,109.65255
18.322521,109.35513
18.223104,109.519066
18.283146,109.57399
18.26776,109.497894
18.291027,109.50405
18.244167,109.52028
18.256039,109.49649
18.226072,109.51962
18.29103,109.50373
18.30134,109.500626
18.265554,109.49174
18.297232,109.38186
18.29326,109.43276
18.243725,109.50067
18.29399,109.4873
18.303446,109.49046
18.292648,109.48636
18.293016,109.48667
18.286375,109.447266
18.35127,109.73462
18.268671,109.49916
18.267061,109.56756
18.264578,109.49451
18.376665,109.748634
18.292816,109.52974
18.277458,109.50925
18.330334,109.64445
18.299314,109.52281
18.28075,109.48586
18.324085,109.17283
18.280403,109.49188
18.27945,109.49222
18.35427,109.63293
18.30972,109.4079
18.290367,109.439095
18.296059,109.51662
18.296562,109.489784
18.287518,109.44279
18.270382,109.48048
18.319668,109.70105
18.245514,109.51176
18.247374,109.505
18.258444,109.50154
18.254807,109.496956
18.258068,109.5084
18.293692,109.71446
18.30177,109.44148
18.30587,109.1505
18.297457,109.52035
18.224855,109.52489
18.294182,109.350716
18.308626,109.42369
18.288857,109.52222
18.30589,109.43692
18.275805,109.51027
18.307632,109.327515
18.247105,109.56053
18.240074,109.54856
18.258923,109.49407
18.291056,109.43912
18.286716,109.5649
18.243841,109.55661
18.292377,109.52876
18.292559,109.529205
18.253284,109.5004
18.225845,109.506546
18.324114,109.48372
18.293646,109.54056
18.26727,109.49004
18.257605,109.51646
18.262491,109.50415
18.366676,109.63476
18.29839,109.53378
18.245289,109.55947
18.262255,109.499306
18.285774,109.48048
18.24382,109.620544
18.314606,109.69922
18.273438,109.488174
18.313583,109.61466
18.308113,109.42923
18.258461,109.50644
18.30723,109.43564
18.291122,109.4392
18.309032,109.42268
18.28384,109.4961
18.282139,109.49484
18.265024,109.49233
18.259995,109.5087
18.269365,109.4998
18.228216,109.626595
18.286472,109.44709
18.321278,109.560585
18.225334,109.51914
18.28214,109.574066
18.26283,109.49293
18.259771,109.51675
18.261536,109.49062
18.242695,109.540886
18.288961,109.48407
18.220066,109.61308
18.265455,109.48884
18.33507,109.732254
18.30029,109.45033
18.263916,109.49341
18.291512,109.381454
18.27639,109.509834
18.29741,109.489136
18.261953,109.49834
18.280415,109.570946
18.274359,109.5248
18.309341,109.4992
18.334593,109.73152
18.282393,109.49057
18.269999,109.48678
18.303732,109.5999
18.225512,109.50657
18.311672,109.69844
18.230412,109.62846
18.259506,109.49899
18.27338,109.48808
18.303072,109.44482
18.320738,109.56476
18.28736,109.49995
18.40187,109.66128
18.266716,109.498726
18.288057,109.49101
18.291021,109.484795
18.289583,109.37713
18.309227,109.696
18.274944,109.511086
18.293272,109.41942
18.30074,109.44931
18.30056,109.449715
18.25247,109.51712
18.248783,109.5033
18.276773,109.50941
18.27499,109.48974
18.309551,109.40807
18.29742,109.48968
18.266134,109.49454
18.284393,109.52605
18.31086,109.43539
18.321316,109.5584
18.226387,109.622055
18.297192,109.51887
18.267143,109.50099
18.26167,109.49504
18.273226,109.51041
18.300415,109.45016
18.267626,109.49835
18.23648,109.51655
18.311382,109.69831
18.281712,109.52572
18.293327,109.42656
18.27011,109.49832
18.271996,109.49611
18.29205,109.49575
18.225595,109.525734
18.229145,109.51429
18.290588,109.71129
18.284058,109.518
18.270382,109.50176
18.290539,109.711334
18.27308,109.477165
18.290241,109.50305
18.272947,109.57013
18.265947,109.4948
18.235292,109.50974
18.272942,109.509995
18.289345,109.48144
18.271387,109.50168
18.265879,109.489136
18.267326,109.49114
18.253284,109.503494
18.261847,109.49961
18.26343,109.49306
18.271828,109.496284
18.248066,109.498405
18.297417,109.48876
18.232504,109.63456
18.21824,109.50916
18.2685,109.50005
18.26746,109.49838
18.26251,109.49785
18.309393,109.408066
18.29313,109.41183
18.300875,109.51091
18.267313,109.499626
18.239054,109.5125
18.23351,109.508385
18.330221,109.71496
18.309786,109.40787
18.267536,109.500725
18.269001,109.482216
18.233013,109.6354
18.270937,109.501175
18.272917,109.48769
18.308876,109.546814
18.270966,109.47979
18.302237,109.4939
18.262089,109.49975
18.283129,109.58232
18.28914,109.48676
18.288637,109.437126
18.300837,109.44163
18.210897,109.57885
18.272074,109.51706
18.268883,109.56826
18.254723,109.51255
18.285236,109.49013
18.40321,109.78021
18.29619,109.48717
18.27004,109.500626
18.290651,109.71125
18.2817,109.5775
18.301678,109.443535
18.291964,109.71075
18.245197,109.5082
18.309456,109.40812
18.29707,109.37768
18.247795,109.50752
18.276146,109.510056
18.302422,109.493904
18.259403,109.49884
18.274725,109.72254
18.235611,109.50976
18.236813,109.5074
18.261015,109.61167
18.310472,109.41529
18.291557,109.715706
18.25471,109.512375
18.271112,109.5024
18.231125,109.63184
18.272068,109.49608
18.256227,109.49642
18.306824,109.20613
18.27789,109.51001
18.26147,109.504944
18.280102,109.51231
18.262371,109.50816
18.285862,109.519775
18.235413,109.51662
18.290207,109.524956
18.255718,109.4967
18.27167,109.51399
18.29003,109.52469
18.249937,109.500854
18.290596,109.38262
18.29906,109.52753
18.252254,109.50425
18.387316,109.73222
18.30933,109.40807
18.29183,109.42732
18.292084,109.43617
18.248508,109.511314
18.27965,109.57842
18.268963,109.49886
18.22664,109.51112
18.252726,109.50002
18.289736,109.37996
18.225397,109.52148
18.21004,109.48799
18.25683,109.499626
18.247185,109.51255
18.287247,109.453445
18.2574,109.51683
18.289562,109.48465
18.286753,109.480774
18.254465,109.49992
18.287968,109.485306
18.309376,109.408035
18.257236,109.50668
18.263212,109.508965
18.250992,109.49813
18.31927,109.4018
18.294664,109.51278
18.290504,109.492165
18.30678,109.49648
18.291544,109.44508
18.297321,109.48901
18.289171,109.49665
18.261293,109.49027
18.24785,109.49747
18.308336,109.49516
18.27185,109.50891
18.278038,109.5099
18.271662,109.48688
18.283398,109.496574
18.288956,109.48771
18.284842,109.45267
18.275604,109.47312
18.317797,109.52653
18.328413,109.63768
18.300085,109.44177
18.254652,109.51156
18.267393,109.49064
18.288088,109.498886
18.265356,109.495445
18.272596,109.4878
18.272772,109.4878
18.236658,109.54332
18.260098,109.4959
18.271034,109.48932
18.277534,109.50855
18.321655,109.34085
18.225752,109.52597
18.229874,109.51503
18.268812,109.49862
18.296486,109.46517
18.265732,109.502335
18.297432,109.48835
18.29947,109.53829
18.269878,109.49397
18.228123,109.626625
18.263609,109.491356
18.26374,109.49332
18.233568,109.50806
18.288223,109.44931
18.277494,109.50943
18.272276,109.51745
18.284548,109.49665
18.279318,109.51145
18.28354,109.58732
18.243147,109.5593
18.278118,109.51028
18.234676,109.65461
18.231194,109.63104
18.279606,109.50633
18.271013,109.489296
18.29057,109.41403
18.26885,109.48852
18.279707,109.497246
18.311264,109.6983
18.26496,109.4957
18.28718,109.52073
18.31017,109.41418
18.27513,109.47547
18.226374,109.50988
18.296892,109.41925
18.272785,109.49515
18.262423,109.49991
18.296373,109.48974
18.29869,109.53403
18.305204,109.43804
18.282896,109.58209
18.28658,109.49865
18.310799,109.41032
18.23298,109.499146
18.24767,109.49712
18.271576,109.48651
18.376642,109.74855
18.286716,109.48579
18.324665,109.49342
18.26348,109.50266
18.226444,109.62206
18.286936,109.50002
18.225246,109.51319
18.25525,109.4966
18.279284,109.49271
18.298464,109.527626
18.246588,109.522095
18.250528,109.50442
18.290585,109.40135
18.224955,109.516426
18.28968,109.4845
18.297411,109.48893
18.27344,109.50377
18.246754,109.499275
18.297615,109.38047
18.252142,109.50887
18.224995,109.51737
18.297556,109.45729
18.329699,109.703285
18.274418,109.50594
18.234781,109.512115
18.316105,109.69981
18.287506,109.49936
18.254519,109.510506
18.353668,109.736824
18.283451,109.58466
18.26283,109.4977
18.263294,109.49342
18.26311,109.49246
18.310314,109.41447
18.28311,109.59516
18.308313,109.42631
18.265451,109.48908
18.334925,109.73126
18.261843,109.51266
18.402117,109.78003
18.237495,109.50306
18.267311,109.498
18.295288,109.51589
18.28288,109.58203
18.290524,109.398
18.255013,109.51268
18.309628,109.40796
18.263254,109.503136
18.311909,109.40564
18.301558,109.60049
18.289345,109.484985
18.288652,109.48497
18.295713,109.52928
18.272026,109.49637
18.273148,109.48617
18.277779,109.50843
18.305998,109.205475
18.36934,109.74278
18.31526,109.4803
18.22341,109.51124
18.353903,109.73575
18.313662,109.373535
18.286243,109.50059
18.226305,109.518814
18.27556,109.50568
18.30058,109.53419
18.286982,109.58716
18.24255,109.55869
18.223812,109.51646
18.280636,109.49184
18.330006,109.68625
18.273918,109.48438
18.276115,109.49035
18.22511,109.51853
18.25323,109.500465
18.289057,109.44546
18.243732,109.50229
18.239828,109.50552
18.269377,109.51541
18.232956,109.639
18.21195,109.48348
18.28934,109.52375
18.271885,109.508804
18.27939,109.4921
18.265802,109.485634
18.300411,109.51972
18.269653,109.50351
18.295124,109.52908
18.384708,109.74696
18.27116,109.47953
18.251993,109.61666
18.274492,109.5115
18.276941,109.57336
18.346848,109.73445
18.405182,109.75075
18.30404,109.49085
18.26345,109.5024
18.269766,109.51516
18.219246,109.61235
18.269266,109.49119
18.292002,109.43608
18.23896,109.50895
18.238983,109.55408
18.30102,109.448456
18.305677,109.20568
18.298124,109.522095
18.24784,109.49754
18.3279,109.683754
18.254839,109.49996
18.228247,109.62663
18.290405,109.42284
18.269135,109.51391
18.267735,109.49142
18.23461,109.653076
18.272472,109.48775
18.262444,109.49988
18.26798,109.49154
18.282623,109.58212
18.293926,109.70883
18.225863,109.5194
18.231031,109.631386
18.277122,109.607025
18.29181,109.71057
18.290478,109.42169
18.264088,109.487465
18.294773,109.483505
18.296232,109.48861
18.300459,109.527145
18.233374,109.51533
18.302134,109.49375
18.268873,109.49157
18.26141,109.49791
18.229853,109.489426
18.267761,109.497925
18.31019,109.41362
18.267702,109.516136
18.288624,109.522484
18.234915,109.637024
18.253979,109.50687
18.277746,109.50981
18.261421,109.49057
18.29971,109.527695
18.25909,109.49422
18.296017,109.49549
18.29013,109.4743
18.28146,109.462906
18.25406,109.52377
18.286934,109.485756
18.264114,109.4873
18.301275,109.50181
18.297016,109.37769
18.249088,109.62061
18.3096,109.40806
18.241749,109.63629
18.348577,109.73525
18.29191,109.41782
18.235662,109.53879
18.232641,109.494804
18.269587,109.48461
18.271534,109.60912
18.283539,109.502625
18.293715,109.49532
18.295338,109.515045
18.254114,109.50976
18.235296,109.51653
18.288525,109.43763
18.25376,109.50035
18.244614,109.50218
18.242159,109.48888
18.256054,109.499985
18.291292,109.43917
18.266932,109.49819
18.28991,109.55157
18.24318,109.555824
18.287975,109.587875
18.286276,109.575356
18.286818,109.50007
18.235167,109.51622
18.274078,109.51193
18.31953,109.23344
18.244202,109.513916
18.28046,109.57383
18.29531,109.52891
18.320036,109.24363
18.270111,109.48561
18.299166,109.52574
18.29187,109.42749
18.244312,109.55728
18.302639,109.4408
19.999687,110.30862
18.24207,109.51369
18.29744,109.48795
18.316545,109.44223
18.29402,109.53763
18.294025,109.53764
18.282751,109.57198
18.324911,109.47188
18.439838,109.854126
18.24303,109.55527
18.28053,109.51133
18.29457,109.529594
18.309254,109.40791
18.277927,109.509415
18.225204,109.52479
18.259054,109.495865
18.297792,109.45864
18.348003,109.733574
18.249958,109.49782
18.264606,109.48813
18.300951,109.69435
18.2073,109.48118
18.30954,109.42035
18.2288,109.51457
18.26724,109.49777
18.2282,109.62663
18.284878,109.49017
18.249289,109.51202
18.253668,109.50536
18.272976,109.48788
18.253452,109.50319
18.280523,109.51146
18.28276,109.502815
18.300386,109.47666
18.22787,109.51568
18.245436,109.50223
18.233826,109.51361
18.304873,109.49538
18.301292,109.502174
18.295218,109.51389
18.255394,109.49988
18.36932,109.71178
18.236809,109.50843
18.270084,109.48086
18.291569,109.43761
18.262934,109.489
18.301193,109.51076
18.302404,109.49398
18.29074,109.50376
18.24789,109.49961
18.264406,109.51091
18.278427,109.51037
18.256807,109.49955
18.30288,109.527145
18.296282,109.48848
18.308342,109.4318
18.236227,109.50832
18.233484,109.51431
18.236917,109.628685
18.297026,109.489784
18.28577,109.49794
18.225183,109.5228
18.29929,109.452354
18.254023,109.507454
18.266895,109.50099
18.29618,109.48989
18.282051,109.46068
18.254974,109.49527
18.290016,109.387
18.23672,109.54238
18.274727,109.50609
18.229652,109.515045
18.255663,109.56299
18.248615,109.50105
18.240217,109.508965
18.226927,109.51132
18.302265,109.60166
18.271086,109.50155
18.267397,109.49835
18.29485,109.5132
18.24704,109.50776
18.237064,109.542534
18.225336,109.52312
18.271366,109.516426
18.26543,109.49374
18.287539,109.49469
18.370531,109.74401
18.253084,109.6176
18.300865,109.43826
18.26542,109.486046
18.24803,109.49906
18.293158,109.427536
18.272394,109.524254
18.300964,109.440125
18.328045,109.65449
18.2893,109.444695
18.275934,109.510155
18.236078,109.63792
18.234571,109.51508
18.306604,109.43651
18.279135,109.49204
18.268635,109.51584
18.265684,109.495544
18.294243,109.35096
18.288157,109.43922
18.269297,109.490204
18.24292,109.540726
18.30012,109.6032
18.241081,109.50071
18.269934,109.49039
18.297396,109.48843
18.267809,109.48352
18.271133,109.50237
18.265728,109.493675
18.248909,109.62055
18.293245,109.54157
18.379875,109.63143
18.37041,109.74509
18.281914,109.57976
18.285116,109.49766
18.2403,109.50901
18.296486,109.69968
18.346737,109.73449
18.289032,109.49461
18.58901,110.17594
18.302343,109.43833
18.22656,109.51095
18.221447,109.5013
18.262619,109.50376
18.300995,109.50264
18.290573,109.415184
18.22384,109.51624
18.297396,109.48797
18.298073,109.59786
18.261852,109.49082
18.212675,109.49747
18.246956,109.49622
18.300518,109.53441
18.254408,109.50684
18.224937,109.51489
18.297018,109.41926
18.29513,109.51355
18.353914,109.735794
18.29354,109.533165
18.26185,109.490906
18.25866,109.50144
18.237625,109.50556
18.286404,109.500374
18.237717,109.5056
18.269207,109.51546
18.291677,109.42865
18.308443,109.698555
18.293112,109.43173
18.313662,109.373535
18.274746,109.51134
18.240551,109.50554
18.29132,109.71077
18.225613,109.519905
18.263367,109.49696
18.293915,109.53144
18.27999,109.717735
18.23507,109.64046
18.252342,109.5006
18.30574,109.2056
18.307224,109.43578
18.260002,109.49583
18.255184,109.4963
18.293453,109.422134
18.275265,109.5051
18.366158,109.63485
18.241634,109.50551
18.246681,109.51272
18.282269,109.49062
18.268286,109.4987
18.253588,109.51697
18.267376,109.49811
18.282139,109.474075
18.255156,109.51552
18.255726,109.49987
18.277716,109.50845
18.29166,109.43799
18.232573,109.63454
18.276722,109.488914
18.244062,109.513824
18.280512,109.52473
18.264776,109.51186
18.262678,109.50357
18.286922,109.44556
18.299208,109.39293
18.277803,109.50833
18.254103,109.504036
18.254423,109.50976
18.284132,109.58344
18.265236,109.608574
18.28703,109.49985
18.3104,109.44287
18.271769,109.51372
18.293163,109.413345
18.286503,109.48614
18.272741,109.48551
18.2888,109.4845
18.238201,109.649666
18.29426,109.71088
18.261822,109.48989
18.291883,109.71055
18.27034,109.49042
18.214304,109.49207
18.262136,109.48971
18.278135,109.509995
18.299864,109.538315
18.25113,109.512085
18.274918,109.47408
18.241693,109.51032
18.29634,109.53349
18.22291,109.516624
18.228277,109.623024
18.278933,109.50756
18.269772,109.49072
18.319221,109.204216
18.234673,109.51596
18.285301,109.51973
18.264105,109.51011
18.269184,109.515495
18.277702,109.50949
18.293455,109.42155
18.2896,109.49275
18.297337,109.41846
18.324776,109.460846
18.368525,109.71137
18.28541,109.49001
18.391937,109.6478
18.308233,109.4256
18.295639,109.52988
18.227638,109.51636
18.291151,109.43916
18.28278,109.50339
18.299782,109.52776
18.26847,109.49889
18.227335,109.51659
18.29091,109.47291
18.249008,109.49696
18.286692,109.48061
18.28795,109.44091
18.232653,109.638374
18.234072,109.65416
18.27196,109.48656
18.279037,109.57774
18.24451,109.516914
18.220495,109.499245
18.299797,109.48305
18.300018,109.4416
18.281307,109.51048
18.267618,109.49792
18.282227,109.57381
18.251476,109.50431
18.263712,109.487595
18.277376,109.61821
18.297703,109.52117
18.262274,109.4894
18.319237,109.23503
18.290646,109.40648
18.308784,109.423256
18.281519,109.49142
18.245218,109.50505
18.278963,109.51132
18.25644,109.50177
18.282526,109.58139
18.289845,109.50246
18.270597,109.48973
18.324398,109.47928
18.289915,109.42929
18.274855,109.51124
18.279945,109.50858
18.264885,109.49483
18.241013,109.50552
18.23188,109.49759
18.288282,109.4394
18.233995,109.514496
18.291801,109.42761
18.289402,109.47834
18.264708,109.490265
18.32265,109.701935
18.288515,109.49326
18.269382,109.49868
18.244505,109.557274
18.218412,109.508644
18.300285,109.4505
18.2836,109.58718
18.263582,109.49188
18.267658,109.5128
18.225407,109.5199
18.28214,109.7098
18.288513,109.437035
18.287828,109.52512
18.292923,109.43591
18.297585,109.46235
18.297686,109.46162
18.296942,109.46436
18.29778,109.46039
18.297304,109.463425
18.297823,109.45932
18.282417,109.57505
18.30294,109.531746
18.25363,109.51698
18.26819,109.503204
18.297432,109.488625
18.269026,109.49875
18.24183,109.50863
18.23358,109.64621
18.318115,109.526505
18.266993,109.50115
18.24328,109.51411
18.297422,109.488495
18.284813,109.48913
18.277494,109.50948
18.256153,109.5167
18.278666,109.507355
18.29707,109.52008
18.298637,109.52715
18.281742,109.514565
18.249071,109.51709
18.271784,109.50886
18.27261,109.56995
18.298143,109.455055
18.298044,109.45596
18.297892,109.45821
18.29821,109.4547
18.298204,109.45473
18.297981,109.457085
18.23201,109.53236
18.270662,109.480316
18.283844,109.454315
18.262373,109.49781
18.254307,109.500046
18.28752,109.49918
18.27855,109.71799
18.234081,109.50821
18.29758,109.52803
18.272398,109.50908
18.298811,109.3969
18.242004,109.540985
18.23322,109.63672
18.26357,109.50252
18.28061,109.60606
18.242573,109.48882
18.293354,109.42432
18.27485,109.48966
18.262222,109.566025
18.265448,109.50205
18.26888,109.499725
18.300474,109.43838
18.266117,109.49613
18.277697,109.52403
18.267355,109.48396
18.261612,109.50599
18.279524,109.47793
18.283178,109.58653
18.325365,109.181335
18.26587,109.48957
18.245365,109.50212
18.310608,109.41599
18.281507,109.58059
18.284782,109.49036
18.28223,109.57397
18.244139,109.557236
18.309126,109.20544
18.30089,109.44917
18.290598,109.5253
18.3194,109.23345
18.277477,109.49347
18.260427,109.50719
18.291405,109.43001
18.261103,109.490456
18.27784,109.469444
18.297333,109.48809
18.242893,109.51364
18.297411,109.48831
18.309448,109.421776
18.228432,109.62672
18.31371,109.4167
18.308687,109.42348
18.311556,109.69838
18.254824,109.50005
18.28315,109.4891
18.278627,109.49296
18.28291,109.503265
18.300732,109.52479
18.229801,109.501915
18.29978,109.4325
18.282038,109.49105
18.270054,109.48488
18.287056,109.444725
18.237831,109.54915
18.276285,109.50984
18.277878,109.50809
18.287247,109.53068
18.265127,109.49034
18.244661,109.51646
18.305882,109.20547
18.30247,109.4941
18.285988,109.44908
18.224236,109.51752
18.30813,109.430725
18.288958,109.44319
18.32603,109.6313
18.324049,109.62796
18.325031,109.62952
18.32681,109.63299
18.327682,109.63527
18.25788,109.49295
18.2609,109.49062
18.269918,109.51016
18.283253,109.58826
18.297176,109.378204
18.247112,109.56055
18.302193,109.33987
18.26206,109.49967
18.275578,109.505264
18.228376,109.62699
18.237188,109.50855
18.300299,109.52592
18.296103,109.366585
18.24345,109.51413
20.000797,110.33415
18.270054,109.48673
18.234549,109.65224
18.233246,109.49638
18.277967,109.48154
18.398693,109.6556
18.257795,109.516594
18.306902,109.483894
18.316977,109.418846
18.2728,109.51093
18.25433,109.50916
18.291018,109.43913
18.295532,109.52867
18.29823,109.454704
18.289928,109.42903
18.291588,109.43617
18.262217,109.498344
18.270115,109.568954
18.287619,109.44875
18.311722,109.61146
18.25301,109.50096
18.304493,109.439926
18.221731,109.51048
18.269009,109.4996
18.300282,109.450134
18.288252,109.4908
18.279264,109.51204
18.312735,109.61352
18.424314,109.81833
18.294243,109.35096
18.265873,109.50674
18.289236,109.48359
18.27752,109.5094
18.291542,109.43219
18.288544,109.437294
18.246796,109.51276
18.29916,109.452736
18.287994,109.49891
18.327934,109.55657
18.260244,109.50671
18.312523,109.526665
18.302807,109.59866
18.30147,109.49538
18.287926,109.5878
18.255295,109.51634
18.287016,109.44393
18.3189,109.20631
18.262144,109.49105
18.283978,109.583015
18.248898,109.49811
19.999294,110.31604
18.255709,109.51683
18.328362,109.6374
18.278429,109.50773
18.268755,109.48249
18.32566,109.630646
18.275055,109.47546
18.252115,109.50861
18.289097,109.4454
18.285892,109.564545
18.25497,109.51747
18.265612,109.485664
18.263306,109.502846
18.262928,109.50328
18.302343,109.49001
18.253143,109.516945
18.24265,109.505295
18.29742,109.48967
18.309635,109.40772
18.296,109.48323
18.25797,109.51138
18.292822,109.529335
18.28355,109.59017
18.261433,109.490295
18.278818,109.49271
18.225698,109.52042
18.29237,109.39284
18.258825,109.49384
18.313662,109.373535
18.229055,109.514
18.248667,109.512146
18.262932,109.503006
18.254126,109.50811
18.23718,109.54562
18.29037,109.52499
18.29715,109.4955
18.30464,109.44604
18.254156,109.49987
18.286297,109.49813
18.257772,109.49939
18.22662,109.51839
18.239817,109.50532
18.270628,109.49698
18.283026,109.571396
18.291508,109.5044
18.240059,109.55002
18.23685,109.54302
18.27808,109.468994
18.282324,109.58114
18.235203,109.51621
18.289816,109.48451
18.402374,109.7802
18.234695,109.65503
18.301933,109.43812
18.232914,109.6403
18.229403,109.51424
18.292059,109.38808
18.290302,109.52485
18.298279,109.45458
18.330496,109.6517
18.281195,109.513916
18.261992,109.48939
18.288649,109.49292
18.258566,109.49348
18.228313,109.62561
18.294136,109.36351
18.283607,109.59321
18.280762,109.485855
18.279865,109.57376
18.273865,109.4893
18.265356,109.49493
18.244108,109.55719
18.25755,109.51641
18.254255,109.50859
18.251753,109.50059
18.218246,109.50916
18.300762,109.48311
18.23213,109.51543
18.32858,109.72701
18.290918,109.50405
18.272285,109.508156
18.22832,109.62309
18.24254,109.50858
18.242147,109.48888
18.287165,109.53059
18.296513,109.69942
18.222387,109.5095
18.29622,109.491356
18.268496,109.50007
18.3244,109.662735
18.266794,109.49811
18.28285,109.495316
18.310194,109.69816
18.309147,109.32204
18.29498,109.52903
18.267073,109.49715
18.286716,109.5649
18.243563,109.55604
18.269127,109.4995
18.264244,109.49632
18.255972,109.51776
18.282597,109.49059
18.315277,109.44155
18.265564,109.56695
18.271475,109.50179
18.26302,109.50372
18.254864,109.49699
18.30216,109.49349
18.274416,109.48916
18.282894,109.572014
18.28606,109.58588
18.222408,109.509796
18.262892,109.48889
18.246878,109.508736
18.22718,109.5173
18.223595,109.520584
18.288807,109.43583
18.298204,109.454735
18.235281,109.513176
18.292782,109.49408
18.26298,109.49643
18.292841,109.49537
18.301828,109.4614
18.265184,109.48625
18.300592,109.43833
18.228218,109.626595
18.250921,109.61931
18.309395,109.407135
18.301003,109.51054
18.291285,109.48421
18.286745,109.55736
18.234495,109.50863
18.27114,109.60931
18.313808,109.615204
18.370691,109.74501
18.278246,109.510506
18.3086,109.44329
18.267767,109.50042
18.237461,109.63945
18.289238,109.49673
18.286179,109.447784
18.26929,109.4988
18.263182,109.57925
18.27555,109.50528
18.275536,109.52465
18.29087,109.37551
18.25429,109.50023
18.30961,109.4079
18.230383,109.49156
18.26411,109.51026
18.288067,109.4907
18.26281,109.49783
18.309752,109.40836
18.307552,109.52705
18.303041,109.44049
18.290077,109.42754
18.278975,109.50702
18.269068,109.48221
18.225512,109.50657
18.261461,109.49022
18.246655,109.5127
18.288141,109.43945
18.257729,109.499405
18.265764,109.4893
18.245216,109.50121
18.270914,109.50954
18.309774,109.40826
18.296082,109.491
18.225927,109.50652
18.308462,109.69767
18.29137,109.38064
18.225422,109.506
18.235888,109.517044
18.266663,109.50132
18.259783,109.49544
18.309752,109.40836
18.232805,109.63627
18.38992,109.73058
18.266449,109.48492
18.277288,109.50945
18.297323,109.48939
18.298141,109.38773
18.248783,109.5033
18.281946,109.4911
18.252089,109.508675
18.27633,109.50995
18.263908,109.51612
19.997284,110.31429
18.238476,109.50895
18.323935,109.70374
18.28446,109.45361
