lon,lat
109.52924,18.29461
109.73409,18.346264
109.50378,18.253454
109.505264,18.273901
109.65372,18.234575
109.4864,18.265003
109.51651,18.264513
108.76258,18.614243
109.498726,18.261044
109.49527,18.254961
109.39674,18.290453
109.68819,18.330029
109.50766,18.254072
109.40794,18.309473
109.49925,18.258291
109.49688,18.269032
109.49809,18.26145
109.48288,18.289463
109.49797,18.247934
109.521416,18.298033
109.512566,18.254644
109.52392,18.28946
109.822624,18.426188
109.50067,18.251102
109.50413,18.29115
109.49913,18.309383
109.52231,18.22517
109.45179,18.299643
109.4931,18.280209
109.50554,18.291763
109.514305,18.228876
109.36338,18.293928
109.50496,18.245955
109.55456,18.284706
109.52227,18.301592
109.5426,18.236845
109.52715,18.300224
109.51132,18.226925
109.75076,18.40501
109.57526,18.286247
109.49374,18.26543
109.52955,18.292706
109.5089,18.240913
109.493126,18.263597
109.63898,18.232983
109.48895,18.297398
109.48998,18.263939
109.48967,18.297306
109.47325,18.284342
109.44867,18.286055
109.31622,18.319744
109.420456,18.309502
109.51667,18.235481
109.52756,18.2993
109.205505,18.305614
109.50412,18.25397
109.486496,18.210567
109.628746,18.236954
109.45413,18.283978
109.51705,18.255478
109.50144,18.245289
109.57545,18.28622
109.48951,18.283575
109.71436,18.29332
110.315895,19.998503
109.634766,18.366974
109.49161,18.286715
109.50049,18.253248
109.44314,18.288624
109.43619,18.288837
109.516014,18.295258
109.48893,18.289204
109.40757,18.310184
109.38567,18.297997
109.48898,18.297544
109.50394,18.27295
109.7104,18.293646
109.502785,18.24263
109.53896,18.236118
109.52438,18.291922
109.58785,18.283709
109.59557,18.295208
109.536766,18.290312
109.50954,18.222826
109.49616,18.256935
109.48977,18.29638
109.51377,18.271719
109.72941,18.331472
109.51305,18.234331
109.4879,18.273111
109.49872,18.286488
109.64259,18.32982
109.69896,18.296783
109.52424,18.225414
109.58913,18.283607
109.43565,18.288773
109.47964,18.27102
109.56478,18.285852
109.48896,18.297365
109.41386,18.290565
109.473045,18.284729
109.49076,18.267336
109.58402,18.283442
109.48563,18.287418
109.49271,18.278997
109.636314,18.241629
109.50515,18.245193
109.41386,18.290556
109.52264,18.272749
109.51575,18.24593
109.51234,18.2347
109.500534,18.25
109.49538,18.265564
109.50363,18.262384
109.490265,18.284723
109.49456,18.261913
109.396255,18.292463
109.50363,18.22915
109.49973,18.26933
109.660934,18.40162
109.49447,18.255772
109.492096,18.289062
109.44952,18.30059
109.44109,18.287878
109.73637,18.392008
109.48309,18.296066
109.58744,18.283285
109.50532,18.242638
109.51476,18.228882
109.49354,18.302034
109.443184,18.289026
109.492226,18.279917
109.40623,18.309244
109.52884,18.22815
109.60104,18.302711
109.59344,18.292854
109.49792,18.26151
109.42878,18.291609
109.43866,18.288437
109.45168,18.299538
109.48632,18.288551
109.58345,18.284245
109.48727,18.272964
109.5564,18.24372
109.50524,18.275343
109.49811,18.267387
109.489075,18.265472
109.4053,18.30951
109.49164,18.278578
109.49788,18.267614
109.50532,18.274097
109.52327,18.288868
109.49966,18.252577
109.48984,18.29629
109.43,18.292982
109.51492,18.229101
109.51116,18.274864
109.74755,18.40155
109.72513,18.410393
109.524376,18.225458
109.51291,18.225012
109.482994,18.268272
109.42398,18.308504
109.49945,18.262236
109.48524,18.287685
109.73619,18.350399
109.51645,18.224768
109.63089,18.231665
109.50304,18.26534
109.48984,18.29696
109.69028,18.327934
109.53178,18.293482
109.63898,18.23291
109.53122,18.294413
109.60768,18.308762
109.460075,18.282078
109.49825,18.266966
109.426834,18.292694
109.49253,18.279425
109.49654,18.263948
109.60416,18.298765
109.49028,18.28469
109.48835,18.29732
109.49873,18.261953
109.489944,18.289242
109.43696,18.2887
109.53378,18.298124
109.617386,18.257093
109.45347,18.2986
109.48959,18.270811
109.48907,18.297365
109.531,18.251644
109.52473,18.280512
109.741,18.396059
109.499695,18.23239
109.47571,18.281136
109.3671,18.29602
109.5135,18.27204
109.49244,18.279665
109.510956,18.278662
109.711044,18.368006
109.4985,18.261915
109.43835,18.30237
109.491585,18.268942
109.51639,18.25767
109.40556,18.309614
109.618774,18.232208
109.45427,18.283873
109.49943,18.25793
109.49947,18.29238
109.49542,18.28983
109.40532,18.309498
109.56829,18.268623
109.55033,18.288958
109.50004,18.286833
109.52221,18.280127
109.73769,18.352243
109.437386,18.28855
109.718,18.278696
109.524895,18.29016
109.4956,18.302088
109.51952,18.28534
109.50542,18.241146
109.48371,18.29624
109.516495,18.224922
109.711,18.367815
109.50457,18.253618
109.575066,18.277493
109.51316,18.273844
109.61736,18.232758
109.50189,18.22217
109.49929,18.2683
109.41536,18.310493
109.6205,18.243246
109.555534,18.28621
109.542435,18.23672
109.52106,18.297688
109.586395,18.28378
109.52037,18.223534
109.51331,18.272533
109.576004,18.281757
109.4566,18.32227
109.40651,18.29279
109.521675,18.288418
109.492615,18.289597
109.49955,18.293282
109.50246,18.289845
109.40408,18.310154
109.441376,18.316154
109.50183,18.230156
109.501755,18.301245
109.49918,18.287767
109.49665,18.284533
109.4955,18.289127
109.710686,18.291912
109.513245,18.224922
109.62434,18.227816
109.490036,18.296194
109.425865,18.308336
109.4986,18.266424
109.503,18.228952
109.49797,18.267347
109.50563,18.24052
109.42052,18.309504
109.46931,18.285906
109.58293,18.283447
109.50548,18.240688
109.49765,18.267494
109.49363,18.215504
109.50724,18.267204
109.573586,18.282288
109.5164,18.22474
109.484665,18.289337
109.63043,18.375008
109.516464,18.257425
109.49971,18.255648
109.4843,18.266878
109.57827,18.279572
109.62425,18.228733
109.405785,18.29066
109.721275,18.320057
109.5117,18.27948
109.509125,18.235876
109.43669,18.288675
109.506874,18.249187
109.51675,18.25732
109.5088,18.257944
109.51788,18.284046
109.39545,18.290394
109.502525,18.255089
109.511894,18.25715
109.506935,18.2541
109.53365,18.296587
109.438614,18.288506
109.53357,18.296076
109.51398,18.27162
109.48511,18.266132
109.48448,18.2901
109.4394,18.288282
109.61442,18.220182
109.51402,18.295204
109.50324,18.221598
109.49688,18.284733
109.62856,18.23083
109.49545,18.30214
109.63179,18.230974
109.48822,18.263178
109.51675,18.25965
109.49543,18.265274
109.482574,18.268682
109.52927,18.292582
109.534225,18.300713
109.50951,18.277699
109.59005,18.283543
109.502625,18.241983
109.4949,18.264914
109.499466,18.248224
109.495155,18.289059
109.49412,18.289148
109.4294,18.289968
109.51012,18.276043
109.46064,18.282026
109.50303,18.263056
109.49733,18.247778
109.35495,18.322613
109.4892,18.297405
109.51382,18.230652
109.529366,18.292494
109.51688,18.254427
109.50542,18.226007
109.47047,18.292686
109.49776,18.270397
109.50023,18.256018
109.51688,18.257502
109.51693,18.253553
109.49884,18.269146
109.50191,18.26564
109.41364,18.290545
109.49634,18.270327
109.48924,18.271116
109.48899,18.271378
109.48914,18.271206
109.575035,18.277523
109.480156,18.29782
109.49831,18.269512
109.51571,18.223482
109.533676,18.296799
109.491165,18.30192
109.5032,18.239801
109.49408,18.292782
109.49036,18.284824
109.439804,18.28812
109.51049,18.223276
109.63274,18.326836
109.48198,18.28933
109.50262,18.263262
109.41809,18.293238
109.49676,18.254892
109.45303,18.298775
109.602,18.30313
109.45052,18.300112
109.48766,18.26431
109.48653,18.28832
109.586525,18.283184
109.48452,18.296183
109.484085,18.289257
109.70299,18.305017
109.55356,18.288097
109.51821,18.225235
109.44152,18.315567
109.525894,18.284906
109.51857,18.225262
109.4167,18.31371
109.51008,18.250803
109.78795,18.411808
109.54277,18.237026
109.48946,18.27683
109.73417,18.382727
109.50504,18.246334
109.4384,18.299265
109.69751,18.307295
109.48453,18.290028
109.48075,18.289293
109.58797,18.283901
109.52479,18.300741
109.50145,18.23797
109.52572,18.225613
109.498955,18.269478
109.487724,18.239822
109.484764,18.291069
109.62303,18.22828
109.58849,18.282253
109.49062,18.269768
109.70141,18.320581
109.620476,18.249645
109.50827,18.272148
109.4892,18.271084
109.490326,18.26738
109.47345,18.276064
109.430984,18.308134
109.502785,18.263521
109.50833,18.277803
109.43667,18.292519
109.74504,18.370918
109.49256,18.289722
109.49031,18.28456
109.406265,18.290573
109.50854,18.21836
109.499466,18.28716
109.493195,18.280222
109.51846,18.229706
109.49646,18.289234
109.44495,18.301453
109.49742,18.233124
109.49183,18.268024
109.45015,18.300333
109.64792,18.330797
109.49492,18.265665
109.41951,18.317028
109.50502,18.261408
109.4941,18.302443
109.48497,18.289362
109.492935,18.288252
109.70089,18.3193
109.50855,18.237188
109.47138,18.284172
109.20566,18.305954
109.58129,18.282368
109.60663,18.278576
109.479675,18.296406
109.55657,18.327934
109.479195,18.289358
109.48725,18.264214
109.527145,18.304605
109.15968,18.345678
109.518456,18.231598
109.485146,18.26608
109.468895,18.325083
109.50874,18.246754
109.58224,18.28281
109.50824,18.259087
109.50653,18.259481
109.49535,18.294012
109.492744,18.279848
109.57126,18.283092
109.48574,18.273031
109.51511,18.230484
109.510254,18.221378
109.62697,18.22821
109.49041,18.264763
109.51462,18.281572
109.45184,18.299612
109.62089,18.231386
109.547295,18.237684
109.710846,18.291443
109.693985,18.29973
109.50675,18.26445
109.62486,18.32796
109.49105,18.262144
109.48888,18.242147
109.5878,18.287926
109.49908,18.269197
109.492714,18.264204
109.49524,18.28257
109.50721,18.27374
109.436104,18.291538
109.37545,18.289604
109.50044,18.252121
109.496544,18.264088
109.57366,18.279716
109.48893,18.297308
109.488335,18.297447
109.51049,18.28133
109.61709,18.2539
109.51678,18.260292
109.555046,18.327911
109.51572,18.295507
109.449875,18.300434
109.49729,18.285395
109.49973,18.244913
109.528114,18.227776
109.6922,18.320457
109.49982,18.255238
109.43145,18.289421
109.49984,18.255514
109.516594,18.257893
109.65503,18.234695
109.5291,18.292511
109.502075,18.263548
109.49369,18.264542
109.613464,18.264084
109.5104,18.24685
109.49712,18.247593
109.50449,18.254433
109.40812,18.309273
109.5083,18.254156
109.43831,18.297571
109.49469,18.286434
109.49051,18.285048
109.65255,18.33012
109.35513,18.322521
109.519066,18.223104
109.57399,18.283146
109.497894,18.26776
109.50405,18.291027
109.52028,18.244167
109.49649,18.256039
109.51962,18.226072
109.50373,18.29103
109.500626,18.30134
109.49174,18.265554
109.38186,18.297232
109.43276,18.29326
109.50067,18.243725
109.4873,18.29399
109.49046,18.303446
109.48636,18.292648
109.48667,18.293016
109.447266,18.286375
109.73462,18.35127
109.49916,18.268671
109.56756,18.267061
109.49451,18.264578
109.748634,18.376665
109.52974,18.292816
109.50925,18.277458
109.64445,18.330334
109.52281,18.299314
109.48586,18.28075
109.17283,18.324085
109.49188,18.280403
109.49222,18.27945
109.63293,18.35427
109.4079,18.30972
109.439095,18.290367
109.51662,18.296059
109.489784,18.296562
109.44279,18.287518
109.48048,18.270382
109.70105,18.319668
109.51176,18.245514
109.505,18.247374
109.50154,18.258444
109.496956,18.254807
109.5084,18.258068
109.71446,18.293692
109.44148,18.30177
109.1505,18.30587
109.52035,18.297457
109.52489,18.224855
109.350716,18.294182
109.42369,18.308626
109.52222,18.288857
109.43692,18.30589
109.51027,18.275805
109.327515,18.307632
109.56053,18.247105
109.54856,18.240074
109.49407,18.258923
109.43912,18.291056
109.5649,18.286716
109.55661,18.243841
109.52876,18.292377
109.529205,18.292559
109.5004,18.253284
109.506546,18.225845
109.48372,18.324114
109.54056,18.293646
109.49004,18.26727
109.51646,18.257605
109.50415,18.262491
109.63476,18.366676
109.53378,18.29839
109.55947,18.245289
109.499306,18.262255
109.48048,18.285774
109.620544,18.24382
109.69922,18.314606
109.488174,18.273438
109.61466,18.313583
109.42923,18.308113
109.50644,18.258461
109.43564,18.30723
109.4392,18.291122
109.42268,18.309032
109.4961,18.28384
109.49484,18.282139
109.49233,18.265024
109.5087,18.259995
109.4998,18.269365
109.626595,18.228216
109.44709,18.286472
109.560585,18.321278
109.51914,18.225334
109.574066,18.28214
109.49293,18.26283
109.51675,18.259771
109.49062,18.261536
109.540886,18.242695
109.48407,18.288961
109.61308,18.220066
109.48884,18.265455
109.732254,18.33507
109.45033,18.30029
109.49341,18.263916
109.381454,18.291512
109.509834,18.27639
109.489136,18.29741
109.49834,18.261953
109.570946,18.280415
109.5248,18.274359
109.4992,18.309341
109.73152,18.334593
109.49057,18.282393
109.48678,18.269999
109.5999,18.303732
109.50657,18.225512
109.69844,18.311672
109.62846,18.230412
109.49899,18.259506
109.48808,18.27338
109.44482,18.303072
109.56476,18.320738
109.49995,18.28736
109.66128,18.40187
109.498726,18.266716
109.49101,18.288057
109.484795,18.291021
109.37713,18.289583
109.696,18.309227
109.511086,18.274944
109.41942,18.293272
109.44931,18.30074
109.449715,18.30056
109.51712,18.25247
109.5033,18.248783
109.50941,18.276773
109.48974,18.27499
109.40807,18.309551
109.48968,18.29742
109.49454,18.266134
109.52605,18.284393
109.43539,18.31086
109.5584,18.321316
109.622055,18.226387
109.51887,18.297192
109.50099,18.267143
109.49504,18.26167
109.51041,18.273226
109.45016,18.300415
109.49835,18.267626
109.51655,18.23648
109.69831,18.311382
109.52572,18.281712
109.42656,18.293327
109.49832,18.27011
109.49611,18.271996
109.49575,18.29205
109.525734,18.225595
109.51429,18.229145
109.71129,18.290588
109.518,18.284058
109.50176,18.270382
109.711334,18.290539
109.477165,18.27308
109.50305,18.290241
109.57013,18.272947
109.4948,18.265947
109.50974,18.235292
109.509995,18.272942
109.48144,18.289345
109.50168,18.271387
109.489136,18.265879
109.49114,18.267326
109.503494,18.253284
109.49961,18.261847
109.49306,18.26343
109.496284,18.271828
109.498405,18.248066
109.48876,18.297417
109.63456,18.232504
109.50916,18.21824
109.50005,18.2685
109.49838,18.26746
109.49785,18.26251
109.408066,18.309393
109.41183,18.29313
109.51091,18.300875
109.499626,18.267313
109.5125,18.239054
109.508385,18.23351
109.71496,18.330221
109.40787,18.309786
109.500725,18.267536
109.482216,18.269001
109.6354,18.233013
109.501175,18.270937
109.48769,18.272917
109.546814,18.308876
109.47979,18.270966
109.4939,18.302237
109.49975,18.262089
109.58232,18.283129
109.48676,18.28914
109.437126,18.288637
109.44163,18.300837
109.57885,18.210897
109.51706,18.272074
109.56826,18.268883
109.51255,18.254723
109.49013,18.285236
109.78021,18.40321
109.48717,18.29619
109.500626,18.27004
109.71125,18.290651
109.5775,18.2817
109.443535,18.301678
109.71075,18.291964
109.5082,18.245197
109.40812,18.309456
109.37768,18.29707
109.50752,18.247795
109.510056,18.276146
109.493904,18.302422
109.49884,18.259403
109.72254,18.274725
109.50976,18.235611
109.5074,18.236813
109.61167,18.261015
109.41529,18.310472
109.715706,18.291557
109.512375,18.25471
109.5024,18.271112
109.63184,18.231125
109.49608,18.272068
109.49642,18.256227
109.20613,18.306824
109.51001,18.27789
109.504944,18.26147
109.51231,18.280102
109.50816,18.262371
109.519775,18.285862
109.51662,18.235413
109.524956,18.290207
109.4967,18.255718
109.51399,18.27167
109.52469,18.29003
109.500854,18.249937
109.38262,18.290596
109.52753,18.29906
109.50425,18.252254
109.73222,18.387316
109.40807,18.30933
109.42732,18.29183
109.43617,18.292084
109.511314,18.248508
109.57842,18.27965
109.49886,18.268963
109.51112,18.22664
109.50002,18.252726
109.37996,18.289736
109.52148,18.225397
109.48799,18.21004
109.499626,18.25683
109.51255,18.247185
109.453445,18.287247
109.51683,18.2574
109.48465,18.289562
109.480774,18.286753
109.49992,18.254465
109.485306,18.287968
109.408035,18.309376
109.50668,18.257236
109.508965,18.263212
109.49813,18.250992
109.4018,18.31927
109.51278,18.294664
109.492165,18.290504
109.49648,18.30678
109.44508,18.291544
109.48901,18.297321
109.49665,18.289171
109.49027,18.261293
109.49747,18.24785
109.49516,18.308336
109.50891,18.27185
109.5099,18.278038
109.48688,18.271662
109.496574,18.283398
109.48771,18.288956
109.45267,18.284842
109.47312,18.275604
109.52653,18.317797
109.63768,18.328413
109.44177,18.300085
109.51156,18.254652
109.49064,18.267393
109.498886,18.288088
109.495445,18.265356
109.4878,18.272596
109.4878,18.272772
109.54332,18.236658
109.4959,18.260098
109.48932,18.271034
109.50855,18.277534
109.34085,18.321655
109.52597,18.225752
109.51503,18.229874
109.49862,18.268812
109.46517,18.296486
109.502335,18.265732
109.48835,18.297432
109.53829,18.29947
109.49397,18.269878
109.626625,18.228123
109.491356,18.263609
109.49332,18.26374
109.50806,18.233568
109.44931,18.288223
109.50943,18.277494
109.51745,18.272276
109.49665,18.284548
109.51145,18.279318
109.58732,18.28354
109.5593,18.243147
109.51028,18.278118
109.65461,18.234676
109.63104,18.231194
109.50633,18.279606
109.489296,18.271013
109.41403,18.29057
109.48852,18.26885
109.497246,18.279707
109.6983,18.311264
109.4957,18.26496
109.52073,18.28718
109.41418,18.31017
109.47547,18.27513
109.50988,18.226374
109.41925,18.296892
109.49515,18.272785
109.49991,18.262423
109.48974,18.296373
109.53403,18.29869
109.43804,18.305204
109.58209,18.282896
109.49865,18.28658
109.41032,18.310799
109.499146,18.23298
109.49712,18.24767
109.48651,18.271576
109.74855,18.376642
109.48579,18.286716
109.49342,18.324665
109.50266,18.26348
109.62206,18.226444
109.50002,18.286936
109.51319,18.225246
109.4966,18.25525
109.49271,18.279284
109.527626,18.298464
109.522095,18.246588
109.50442,18.250528
109.40135,18.290585
109.516426,18.224955
109.4845,18.28968
109.48893,18.297411
109.50377,18.27344
109.499275,18.246754
109.38047,18.297615
109.50887,18.252142
109.51737,18.224995
109.45729,18.297556
109.703285,18.329699
109.50594,18.274418
109.512115,18.234781
109.69981,18.316105
109.49936,18.287506
109.510506,18.254519
109.736824,18.353668
109.58466,18.283451
109.4977,18.26283
109.49342,18.263294
109.49246,18.26311
109.41447,18.310314
109.59516,18.28311
109.42631,18.308313
109.48908,18.265451
109.73126,18.334925
109.51266,18.261843
109.78003,18.402117
109.50306,18.237495
109.498,18.267311
109.51589,18.295288
109.58203,18.28288
109.398,18.290524
109.51268,18.255013
109.40796,18.309628
109.503136,18.263254
109.40564,18.311909
109.60049,18.301558
109.484985,18.289345
109.48497,18.288652
109.52928,18.295713
109.49637,18.272026
109.48617,18.273148
109.50843,18.277779
109.205475,18.305998
109.74278,18.36934
109.4803,18.31526
109.51124,18.22341
109.73575,18.353903
109.373535,18.313662
109.50059,18.286243
109.518814,18.226305
109.50568,18.27556
109.53419,18.30058
109.58716,18.286982
109.55869,18.24255
109.51646,18.223812
109.49184,18.280636
109.68625,18.330006
109.48438,18.273918
109.49035,18.276115
109.51853,18.22511
109.500465,18.25323
109.44546,18.289057
109.50229,18.243732
109.50552,18.239828
109.51541,18.269377
109.639,18.232956
109.48348,18.21195
109.52375,18.28934
109.508804,18.271885
109.4921,18.27939
109.485634,18.265802
109.51972,18.300411
109.50351,18.269653
109.52908,18.295124
109.74696,18.384708
109.47953,18.27116
109.61666,18.251993
109.5115,18.274492
109.57336,18.276941
109.73445,18.346848
109.75075,18.405182
109.49085,18.30404
109.5024,18.26345
109.51516,18.269766
109.61235,18.219246
109.49119,18.269266
109.43608,18.292002
109.50895,18.23896
109.55408,18.238983
109.448456,18.30102
109.20568,18.305677
109.522095,18.298124
109.49754,18.24784
109.683754,18.3279
109.49996,18.254839
109.62663,18.228247
109.42284,18.290405
109.51391,18.269135
109.49142,18.267735
109.653076,18.23461
109.48775,18.272472
109.49988,18.262444
109.49154,18.26798
109.58212,18.282623
109.70883,18.293926
109.5194,18.225863
109.631386,18.231031
109.607025,18.277122
109.71057,18.29181
109.42169,18.290478
109.487465,18.264088
109.483505,18.294773
109.48861,18.296232
109.527145,18.300459
109.51533,18.233374
109.49375,18.302134
109.49157,18.268873
109.49791,18.26141
109.489426,18.229853
109.497925,18.267761
109.41362,18.31019
109.516136,18.267702
109.522484,18.288624
109.637024,18.234915
109.50687,18.253979
109.50981,18.277746
109.49057,18.261421
109.527695,18.29971
109.49422,18.25909
109.49549,18.296017
109.4743,18.29013
109.462906,18.28146
109.52377,18.25406
109.485756,18.286934
109.4873,18.264114
109.50181,18.301275
109.37769,18.297016
109.62061,18.249088
109.40806,18.3096
109.63629,18.241749
109.73525,18.348577
109.41782,18.29191
109.53879,18.235662
109.494804,18.232641
109.48461,18.269587
109.60912,18.271534
109.502625,18.283539
109.49532,18.293715
109.515045,18.295338
109.50976,18.254114
109.51653,18.235296
109.43763,18.288525
109.50035,18.25376
109.50218,18.244614
109.48888,18.242159
109.499985,18.256054
109.43917,18.291292
109.49819,18.266932
109.55157,18.28991
109.555824,18.24318
109.587875,18.287975
109.575356,18.286276
109.50007,18.286818
109.51622,18.235167
109.51193,18.274078
109.23344,18.31953
109.513916,18.244202
109.57383,18.28046
109.52891,18.29531
109.24363,18.320036
109.48561,18.270111
109.52574,18.299166
109.42749,18.29187
109.55728,18.244312
109.4408,18.302639
110.30862,19.999687
109.51369,18.24207
109.48795,18.29744
109.44223,18.316545
109.53763,18.29402
109.53764,18.294025
109.57198,18.282751
109.47188,18.324911
109.854126,18.439838
109.55527,18.24303
109.51133,18.28053
109.529594,18.29457
109.40791,18.309254
109.509415,18.277927
109.52479,18.225204
109.495865,18.259054
109.45864,18.297792
109.733574,18.348003
109.49782,18.249958
109.48813,18.264606
109.69435,18.300951
109.48118,18.2073
109.42035,18.30954
109.51457,18.2288
109.49777,18.26724
109.62663,18.2282
109.49017,18.284878
109.51202,18.249289
109.50536,18.253668
109.48788,18.272976
109.50319,18.253452
109.51146,18.280523
109.502815,18.28276
109.47666,18.300386
109.51568,18.22787
109.50223,18.245436
109.51361,18.233826
109.49538,18.304873
109.502174,18.301292
109.51389,18.295218
109.49988,18.255394
109.71178,18.36932
109.50843,18.236809
109.48086,18.270084
109.43761,18.291569
109.489,18.262934
109.51076,18.301193
109.49398,18.302404
109.50376,18.29074
109.49961,18.24789
109.51091,18.264406
109.51037,18.278427
109.49955,18.256807
109.527145,18.30288
109.48848,18.296282
109.4318,18.308342
109.50832,18.236227
109.51431,18.233484
109.628685,18.236917
109.489784,18.297026
109.49794,18.28577
109.5228,18.225183
109.452354,18.29929
109.507454,18.254023
109.50099,18.266895
109.48989,18.29618
109.46068,18.282051
109.49527,18.254974
109.387,18.290016
109.54238,18.23672
109.50609,18.274727
109.515045,18.229652
109.56299,18.255663
109.50105,18.248615
109.508965,18.240217
109.51132,18.226927
109.60166,18.302265
109.50155,18.271086
109.49835,18.267397
109.5132,18.29485
109.50776,18.24704
109.542534,18.237064
109.52312,18.225336
109.516426,18.271366
109.49374,18.26543
109.49469,18.287539
109.74401,18.370531
109.6176,18.253084
109.43826,18.300865
109.486046,18.26542
109.49906,18.24803
109.427536,18.293158
109.524254,18.272394
109.440125,18.300964
109.65449,18.328045
109.444695,18.2893
109.510155,18.275934
109.63792,18.236078
109.51508,18.234571
109.43651,18.306604
109.49204,18.279135
109.51584,18.268635
109.495544,18.265684
109.35096,18.294243
109.43922,18.288157
109.490204,18.269297
109.540726,18.24292
109.6032,18.30012
109.50071,18.241081
109.49039,18.269934
109.48843,18.297396
109.48352,18.267809
109.50237,18.271133
109.493675,18.265728
109.62055,18.248909
109.54157,18.293245
109.63143,18.379875
109.74509,18.37041
109.57976,18.281914
109.49766,18.285116
109.50901,18.2403
109.69968,18.296486
109.73449,18.346737
109.49461,18.289032
110.17594,18.58901
109.43833,18.302343
109.51095,18.22656
109.5013,18.221447
109.50376,18.262619
109.50264,18.300995
109.415184,18.290573
109.51624,18.22384
109.48797,18.297396
109.59786,18.298073
109.49082,18.261852
109.49747,18.212675
109.49622,18.246956
109.53441,18.300518
109.50684,18.254408
109.51489,18.224937
109.41926,18.297018
109.51355,18.29513
109.735794,18.353914
109.533165,18.29354
109.490906,18.26185
109.50144,18.25866
109.50556,18.237625
109.500374,18.286404
109.5056,18.237717
109.51546,18.269207
109.42865,18.291677
109.698555,18.308443
109.43173,18.293112
109.373535,18.313662
109.51134,18.274746
109.50554,18.240551
109.71077,18.29132
109.519905,18.225613
109.49696,18.263367
109.53144,18.293915
109.717735,18.27999
109.64046,18.23507
109.5006,18.252342
109.2056,18.30574
109.43578,18.307224
109.49583,18.260002
109.4963,18.255184
109.422134,18.293453
109.5051,18.275265
109.63485,18.366158
109.50551,18.241634
109.51272,18.246681
109.49062,18.282269
109.4987,18.268286
109.51697,18.253588
109.49811,18.267376
109.474075,18.282139
109.51552,18.255156
109.49987,18.255726
109.50845,18.277716
109.43799,18.29166
109.63454,18.232573
109.488914,18.276722
109.513824,18.244062
109.52473,18.280512
109.51186,18.264776
109.50357,18.262678
109.44556,18.286922
109.39293,18.299208
109.50833,18.277803
109.504036,18.254103
109.50976,18.254423
109.58344,18.284132
109.608574,18.265236
109.49985,18.28703
109.44287,18.3104
109.51372,18.271769
109.413345,18.293163
109.48614,18.286503
109.48551,18.272741
109.4845,18.2888
109.649666,18.238201
109.71088,18.29426
109.48989,18.261822
109.71055,18.291883
109.49042,18.27034
109.49207,18.214304
109.48971,18.262136
109.509995,18.278135
109.538315,18.299864
109.512085,18.25113
109.47408,18.274918
109.51032,18.241693
109.53349,18.29634
109.516624,18.22291
109.623024,18.228277
109.50756,18.278933
109.49072,18.269772
109.204216,18.319221
109.51596,18.234673
109.51973,18.285301
109.51011,18.264105
109.515495,18.269184
109.50949,18.277702
109.42155,18.293455
109.49275,18.2896
109.41846,18.297337
109.460846,18.324776
109.71137,18.368525
109.49001,18.28541
109.6478,18.391937
109.4256,18.308233
109.52988,18.295639
109.51636,18.227638
109.43916,18.291151
109.50339,18.28278
109.52776,18.299782
109.49889,18.26847
109.51659,18.227335
109.47291,18.29091
109.49696,18.249008
109.48061,18.286692
109.44091,18.28795
109.638374,18.232653
109.65416,18.234072
109.48656,18.27196
109.57774,18.279037
109.516914,18.24451
109.499245,18.220495
109.48305,18.299797
109.4416,18.300018
109.51048,18.281307
109.49792,18.267618
109.57381,18.282227
109.50431,18.251476
109.487595,18.263712
109.61821,18.277376
109.52117,18.297703
109.4894,18.262274
109.23503,18.319237
109.40648,18.290646
109.423256,18.308784
109.49142,18.281519
109.50505,18.245218
109.51132,18.278963
109.50177,18.25644
109.58139,18.282526
109.50246,18.289845
109.48973,18.270597
109.47928,18.324398
109.42929,18.289915
109.51124,18.274855
109.50858,18.279945
109.49483,18.264885
109.50552,18.241013
109.49759,18.23188
109.4394,18.288282
109.514496,18.233995
109.42761,18.291801
109.47834,18.289402
109.490265,18.264708
109.701935,18.32265
109.49326,18.288515
109.49868,18.269382
109.557274,18.244505
109.508644,18.218412
109.4505,18.300285
109.58718,18.2836
109.49188,18.263582
109.5128,18.267658
109.5199,18.225407
109.7098,18.28214
109.437035,18.288513
109.52512,18.287828
109.43591,18.292923
109.46235,18.297585
109.46162,18.297686
109.46436,18.296942
109.46039,18.29778
109.463425,18.297304
109.45932,18.297823
109.57505,18.282417
109.531746,18.30294
109.51698,18.25363
109.503204,18.26819
109.488625,18.297432
109.49875,18.269026
109.50863,18.24183
109.64621,18.23358
109.526505,18.318115
109.50115,18.266993
109.51411,18.24328
109.488495,18.297422
109.48913,18.284813
109.50948,18.277494
109.5167,18.256153
109.507355,18.278666
109.52008,18.29707
109.52715,18.298637
109.514565,18.281742
109.51709,18.249071
109.50886,18.271784
109.56995,18.27261
109.455055,18.298143
109.45596,18.298044
109.45821,18.297892
109.4547,18.29821
109.45473,18.298204
109.457085,18.297981
109.53236,18.23201
109.480316,18.270662
109.454315,18.283844
109.49781,18.262373
109.500046,18.254307
109.49918,18.28752
109.71799,18.27855
109.50821,18.234081
109.52803,18.29758
109.50908,18.272398
109.3969,18.298811
109.540985,18.242004
109.63672,18.23322
109.50252,18.26357
109.60606,18.28061
109.48882,18.242573
109.42432,18.293354
109.48966,18.27485
109.566025,18.262222
109.50205,18.265448
109.499725,18.26888
109.43838,18.300474
109.49613,18.266117
109.52403,18.277697
109.48396,18.267355
109.50599,18.261612
109.47793,18.279524
109.58653,18.283178
109.181335,18.325365
109.48957,18.26587
109.50212,18.245365
109.41599,18.310608
